fbi_code,fbi_rank_by_f1,f1_score,feature_rank,feature_name,importance_score,feature_category,feature_description
07,5,0.6309523809523809,81,victims_pain_lacrimosa_longitude,0.0018449251371726,Victim/Pain Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,82,drugs_pillmore_longitude,0.0017940873644509,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,83,firearms_shotwell_longitude,0.0017186059033708,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,84,dishonesty_swindle_longitude,0.0017140562105341,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,85,aggression_kleinman_longitude,0.0017107581475717,Aggression Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,86,law_justice_richthammer_longitude,0.0017050237031732,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,87,localization_chikako_longitude,0.0017047323364166,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,88,explosive_salpeter_longitude,0.0017019140077334,Explosive Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,89,mayhem_apophis_longitude,0.0016573996070896,Mayhem Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,90,aggression_thereus_longitude,0.0016527076859913,Aggression Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,91,drugs_dionysus_longitude,0.0015863479490254,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,92,fire_burns_longitude,0.0015594978174307,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,93,prostitution_poutanen_longitude,0.0015314012938925,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,94,venus_longitude,0.0015121418116666,Traditional Planet,"Love, relationships, and values"
07,5,0.6309523809523809,95,aggression_schubart_longitude,0.0014880948304401,Aggression Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,96,explosive_bomben_longitude,0.0014573809565996,Explosive Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,97,prostitution_pylenor_longitude,0.001438912763411,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,98,fire_burnim_longitude,0.0014105096473235,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,99,mayhem_phaeton_longitude,0.0013973390167546,Mayhem Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,100,knives_cutillo_longitude,0.0013219912621988,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,101,drugs_datura_longitude,0.0013214877373094,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,102,fire_fireman_longitude,0.0012640110361104,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,103,dishonesty_cardea_longitude,0.0012360836010206,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,104,death_crantor_longitude,0.0012303686193986,Death Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,105,fire_pyrrhus_longitude,0.0011770965957833,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,106,drugs_syrinx_longitude,0.0011687796873959,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,107,localization_chicago_longitude,0.001055755962457,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,108,prostitution_messalina_longitude,0.0010261923693114,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,109,law_justice_polit_longitude,0.0008746194713673,Minor Planet,Astronomical position or factor
07,5,0.6309523809523809,110,moon_dignity,0.0002845657852238,Planetary Dignity,Planetary strength in zodiac sign
07,5,0.6309523809523809,111,mercury_retrograde,0.0002046481577679,Planetary Motion,Mercury backward motion
07,5,0.6309523809523809,112,mercury_dignity,8.858841236219639e-05,Planetary Dignity,Planetary strength in zodiac sign
07,5,0.6309523809523809,113,sun_dignity,2.7775239580631695e-05,Planetary Dignity,Planetary strength in zodiac sign
07,5,0.6309523809523809,114,27,7.678316101932709e-07,Other,Astronomical position or factor
04B,6,0.5443786982248521,1,sun_longitude,0.0608336333094791,Traditional Planet,Solar position - core vitality and ego
04B,6,0.5443786982248521,2,aggression_eris_longitude,0.0549780714167162,Aggression Minor Planet,"Discord, strife, and chaos"
04B,6,0.5443786982248521,3,midheaven,0.0549549776639373,Astrological House,10th house cusp - career and reputation
04B,6,0.5443786982248521,4,saturn_longitude,0.0504782049213087,Traditional Planet,"Authority, structure, and limitation"
04B,6,0.5443786982248521,5,victims_pain_chiron_longitude,0.0485943277287801,Victim/Pain Minor Planet,"Wounded healer, victim experiences"
04B,6,0.5443786982248521,6,pluto_longitude,0.0457498676208402,Traditional Planet,"Transformation, power, and death"
04B,6,0.5443786982248521,7,mercury_longitude,0.0451272986868933,Traditional Planet,Communication and mental activity
04B,6,0.5443786982248521,8,neptune_longitude,0.0425259039946743,Traditional Planet,"Deception, illusion, and confusion"
04B,6,0.5443786982248521,9,aggression_orcus_longitude,0.0342366911601533,Aggression Minor Planet,Underworld punishment and retribution
04B,6,0.5443786982248521,10,explosive_pholus_longitude,0.0337255921763957,Explosive Minor Planet,Sudden release and escalation
04B,6,0.5443786982248521,11,venus_longitude,0.0316643956552529,Traditional Planet,"Love, relationships, and values"
04B,6,0.5443786982248521,12,ascendant,0.0313474029380543,Astrological House,Rising sign - personality mask
04B,6,0.5443786982248521,13,uranus_longitude,0.0297988128594734,Traditional Planet,"Revolution, innovation, and sudden change"
04B,6,0.5443786982248521,14,victims_pain_sedna_longitude,0.0249204184755981,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,15,aggression_nessus_longitude,0.0191990628729723,Aggression Minor Planet,"Abuse, revenge, and violence"
04B,6,0.5443786982248521,16,south_node,0.0120395344946722,Lunar Node,Karmic past
04B,6,0.5443786982248521,17,mayhem_chaos_longitude,0.010419421732083,Mayhem Minor Planet,Disorder and unpredictable events
04B,6,0.5443786982248521,18,death_eurydike_longitude,0.0102831334249916,Death Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,19,north_node,0.0093146056259487,Lunar Node,Karmic path forward
04B,6,0.5443786982248521,20,moon_distance,0.0087477388115154,Lunar Feature,Earth-Moon distance
04B,6,0.5443786982248521,21,moon_longitude,0.0080746578380167,Traditional Planet,Lunar position - emotions and cycles
04B,6,0.5443786982248521,22,jupiter_longitude,0.007899213873919,Traditional Planet,"Expansion, luck, and philosophy"
04B,6,0.5443786982248521,23,mars_longitude,0.0078899345894632,Traditional Planet,"Action, energy, and aggression"
04B,6,0.5443786982248521,24,moon_phase,0.007641791205906,Lunar Feature,Lunar cycle phase (0-1)
04B,6,0.5443786982248521,25,money_midas_longitude,0.0067761086967372,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,26,mayhem_apophis_longitude,0.0060239161470217,Mayhem Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,27,aggression_amphimachus_longitude,0.005995682874832,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,28,dishonesty_cardea_longitude,0.0054575697943709,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,29,victims_pain_dejanira_longitude,0.0054321047368904,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,30,victims_pain_paine_longitude,0.0052759162837091,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,31,firearms_gunnie_longitude,0.0050337355643059,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,32,eclipse_proximity,0.0049287978241562,Eclipse Feature,Days from nearest eclipse
04B,6,0.5443786982248521,33,drugs_bacchus_longitude,0.0048765938689682,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,34,victims_pain_grieve_longitude,0.0048754778499976,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,35,mayhem_rhiphonos_longitude,0.0048589107838506,Mayhem Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,36,firearms_gunn_longitude,0.0048087415304493,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,37,knives_cutillo_longitude,0.0047587009848669,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,38,explosive_tl66_longitude,0.00451664255345,Explosive Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,39,explosive_salpeter_longitude,0.0044292640460643,Explosive Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,40,obstacles_hinderer_longitude,0.0043907364836021,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,41,prostitution_lust_longitude,0.0041520160198171,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,42,money_mony_longitude,0.0040664614096076,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,43,localization_cook_longitude,0.0040513206771312,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,44,prostitution_slettebak_longitude,0.0040222880986071,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,45,law_justice_polit_longitude,0.0039994194466977,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,46,prostitution_poutanen_longitude,0.0039321742337666,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,47,fire_burnim_longitude,0.0039210629857959,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,48,prostitution_kythera_longitude,0.0038613861422689,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,49,firearms_shotwell_longitude,0.0038172187631673,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,50,firearms_gunma_longitude,0.003811464365905,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,51,aggression_ate_longitude,0.0037716428961758,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,52,money_silver_longitude,0.0037275570741152,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,53,aggression_schubart_longitude,0.0036881412678489,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,54,drugs_datura_longitude,0.0036738733743217,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,55,aggression_kleinman_longitude,0.0036435263311305,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,56,money_goldfinger_longitude,0.0036291479880699,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,57,computer_hack_longitude,0.0036167178969987,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,58,prostitution_pylenor_longitude,0.0036162309489508,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,59,death_kaali_longitude,0.003582707245624,Death Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,60,law_justice_themis_longitude,0.0035759726740636,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,61,mayhem_wild_longitude,0.0035702990647057,Mayhem Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,62,death_crantor_longitude,0.0035520807069738,Death Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,63,aggression_amycus_longitude,0.003550798973383,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,64,fire_burns_longitude,0.0035422637835783,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,65,law_justice_dike_longitude,0.0035379524893133,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,66,money_gold_longitude,0.0035048976741121,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,67,aggression_toro_longitude,0.0034178040117896,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,68,obstacles_alu_longitude,0.0034010882599583,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,69,explosive_bombig_longitude,0.0033955508629408,Explosive Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,70,money_goldreich_longitude,0.0033849472204477,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,71,law_justice_justitia_longitude,0.0033773622517459,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,72,death_thisbe_longitude,0.0033498510479755,Death Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,73,mayhem_hybris_longitude,0.0033436916047084,Mayhem Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,74,fire_pyrrhus_longitude,0.0033388786371462,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,75,fire_burney_longitude,0.0033284628742123,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,76,drugs_dionysus_longitude,0.0033107091709432,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,77,explosive_bam_longitude,0.0032960681329014,Explosive Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,78,prostitution_messalina_longitude,0.0032544389362047,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,79,knives_cutts_longitude,0.0032522198133896,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,80,localization_chikako_longitude,0.0032312561623975,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,81,law_justice_polizzi_longitude,0.0030741293962905,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,82,aggression_balbastre_longitude,0.0030697593723819,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,83,localization_chicago_longitude,0.0030652509777291,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,84,victims_pain_lacrimosa_longitude,0.0030289295443578,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,85,mayhem_phaeton_longitude,0.0030188687167627,Mayhem Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,86,law_justice_richthammer_longitude,0.0030147498272273,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,87,drugs_syringa_longitude,0.0030075041273467,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,88,explosive_salpetriere_longitude,0.0030070930091494,Explosive Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,89,dishonesty_lie_longitude,0.003001920760085,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,90,money_golden_longitude,0.0029888960963888,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,91,drugs_beer_longitude,0.002986319942502,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,92,victims_pain_sisyphus_longitude,0.002967467662495,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,93,obstacles_lysistrata_longitude,0.0029589097810432,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,94,death_pyramus_longitude,0.0028691517615858,Death Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,95,victims_pain_nyctimene_longitude,0.0028407664918974,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,96,aggression_aristaeus_longitude,0.0027871677227775,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,97,aggression_thereus_longitude,0.0027531712205846,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,98,knives_sharp_longitude,0.0027459354088906,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,99,fire_burnett_longitude,0.0027287465697517,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,100,fire_fireman_longitude,0.0027000207717887,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,101,computer_hackman_longitude,0.0026661732103741,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,102,dishonesty_swindle_longitude,0.0026209578481463,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,103,victims_pain_sado_longitude,0.0025430206228856,Victim/Pain Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,104,aggression_tyson_longitude,0.0025353132770346,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,105,explosive_bomben_longitude,0.0025095441131106,Explosive Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,106,mayhem_hel_longitude,0.0024763962687721,Mayhem Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,107,aggression_sekhmet_longitude,0.0023796242846101,Aggression Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,108,drugs_syrinx_longitude,0.0023025446948268,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,109,drugs_pillmore_longitude,0.0019065520225346,Minor Planet,Astronomical position or factor
04B,6,0.5443786982248521,110,sun_dignity,0.0010768169091853,Planetary Dignity,Planetary strength in zodiac sign
04B,6,0.5443786982248521,111,moon_dignity,0.0009656288822769,Planetary Dignity,Planetary strength in zodiac sign
04B,6,0.5443786982248521,112,mercury_dignity,0.0001675916369079,Planetary Dignity,Planetary strength in zodiac sign
04B,6,0.5443786982248521,113,mercury_retrograde,0.000164932782395,Planetary Motion,Mercury backward motion
04B,6,0.5443786982248521,114,27,8.55996666903269e-05,Other,Astronomical position or factor
17,7,0.544,1,aggression_eris_longitude,0.0561634003969919,Aggression Minor Planet,"Discord, strife, and chaos"
17,7,0.544,2,neptune_longitude,0.0458388316028213,Traditional Planet,"Deception, illusion, and confusion"
17,7,0.544,3,saturn_longitude,0.0454306558828246,Traditional Planet,"Authority, structure, and limitation"
17,7,0.544,4,pluto_longitude,0.0390191451606126,Traditional Planet,"Transformation, power, and death"
17,7,0.544,5,aggression_orcus_longitude,0.0383108219961201,Aggression Minor Planet,Underworld punishment and retribution
17,7,0.544,6,victims_pain_chiron_longitude,0.0374937603148709,Victim/Pain Minor Planet,"Wounded healer, victim experiences"
17,7,0.544,7,aggression_nessus_longitude,0.0367762647106431,Aggression Minor Planet,"Abuse, revenge, and violence"
17,7,0.544,8,explosive_pholus_longitude,0.0299115472149638,Explosive Minor Planet,Sudden release and escalation
17,7,0.544,9,uranus_longitude,0.0287293895991466,Traditional Planet,"Revolution, innovation, and sudden change"
17,7,0.544,10,mayhem_chaos_longitude,0.0280028248766671,Mayhem Minor Planet,Disorder and unpredictable events
17,7,0.544,11,north_node,0.0217554194099451,Lunar Node,Karmic path forward
17,7,0.544,12,moon_distance,0.0193610126180938,Lunar Feature,Earth-Moon distance
17,7,0.544,13,moon_longitude,0.0172287733341084,Traditional Planet,Lunar position - emotions and cycles
17,7,0.544,14,south_node,0.0163764538561331,Lunar Node,Karmic past
17,7,0.544,15,moon_phase,0.0163525989080839,Lunar Feature,Lunar cycle phase (0-1)
17,7,0.544,16,victims_pain_sedna_longitude,0.0161763519314691,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,17,mercury_longitude,0.0160404461526791,Traditional Planet,Communication and mental activity
17,7,0.544,18,sun_longitude,0.0160015558227298,Traditional Planet,Solar position - core vitality and ego
17,7,0.544,19,midheaven,0.0147119387797576,Astrological House,10th house cusp - career and reputation
17,7,0.544,20,ascendant,0.0141181424718939,Astrological House,Rising sign - personality mask
17,7,0.544,21,jupiter_longitude,0.0130263434719336,Traditional Planet,"Expansion, luck, and philosophy"
17,7,0.544,22,venus_longitude,0.0114838504097769,Traditional Planet,"Love, relationships, and values"
17,7,0.544,23,eclipse_proximity,0.008402631007521,Eclipse Feature,Days from nearest eclipse
17,7,0.544,24,mayhem_apophis_longitude,0.0080891453240862,Mayhem Minor Planet,Astronomical position or factor
17,7,0.544,25,localization_cook_longitude,0.0076405043338493,Minor Planet,Astronomical position or factor
17,7,0.544,26,mars_longitude,0.0075240909980887,Traditional Planet,"Action, energy, and aggression"
17,7,0.544,27,aggression_amphimachus_longitude,0.0066963571041509,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,28,victims_pain_grieve_longitude,0.0065854719372981,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,29,aggression_ate_longitude,0.0065524620138348,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,30,money_golden_longitude,0.0065250487003382,Minor Planet,Astronomical position or factor
17,7,0.544,31,aggression_tyson_longitude,0.0061832995262747,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,32,money_silver_longitude,0.0060360922195837,Minor Planet,Astronomical position or factor
17,7,0.544,33,firearms_gunn_longitude,0.0058859076944178,Minor Planet,Astronomical position or factor
17,7,0.544,34,firearms_gunnie_longitude,0.0058608880576229,Minor Planet,Astronomical position or factor
17,7,0.544,35,fire_burnim_longitude,0.005703456396964,Minor Planet,Astronomical position or factor
17,7,0.544,36,explosive_bam_longitude,0.0056144877340674,Explosive Minor Planet,Astronomical position or factor
17,7,0.544,37,aggression_amycus_longitude,0.0056075790979095,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,38,drugs_datura_longitude,0.0055286376096356,Minor Planet,Astronomical position or factor
17,7,0.544,39,obstacles_alu_longitude,0.0054243816874782,Minor Planet,Astronomical position or factor
17,7,0.544,40,law_justice_richthammer_longitude,0.0053746588438892,Minor Planet,Astronomical position or factor
17,7,0.544,41,mayhem_hybris_longitude,0.0053720273576283,Mayhem Minor Planet,Astronomical position or factor
17,7,0.544,42,fire_burney_longitude,0.0053644137667215,Minor Planet,Astronomical position or factor
17,7,0.544,43,prostitution_poutanen_longitude,0.0053191544742861,Minor Planet,Astronomical position or factor
17,7,0.544,44,aggression_sekhmet_longitude,0.0052522701895895,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,45,knives_cutillo_longitude,0.0051856678079967,Minor Planet,Astronomical position or factor
17,7,0.544,46,obstacles_hinderer_longitude,0.0051251334449742,Minor Planet,Astronomical position or factor
17,7,0.544,47,computer_hackman_longitude,0.0051042101795307,Minor Planet,Astronomical position or factor
17,7,0.544,48,localization_chikako_longitude,0.0050940372950265,Minor Planet,Astronomical position or factor
17,7,0.544,49,aggression_thereus_longitude,0.0050936399004486,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,50,death_pyramus_longitude,0.0050472128547624,Death Minor Planet,Astronomical position or factor
17,7,0.544,51,fire_burnett_longitude,0.0049946152065473,Minor Planet,Astronomical position or factor
17,7,0.544,52,mayhem_rhiphonos_longitude,0.0049816808891145,Mayhem Minor Planet,Astronomical position or factor
17,7,0.544,53,dishonesty_swindle_longitude,0.0049795104927855,Minor Planet,Astronomical position or factor
17,7,0.544,54,aggression_aristaeus_longitude,0.0049669846523812,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,55,fire_burns_longitude,0.0049201078233065,Minor Planet,Astronomical position or factor
17,7,0.544,56,prostitution_messalina_longitude,0.0049174109050972,Minor Planet,Astronomical position or factor
17,7,0.544,57,prostitution_slettebak_longitude,0.0049094426621581,Minor Planet,Astronomical position or factor
17,7,0.544,58,law_justice_dike_longitude,0.0049017949639466,Minor Planet,Astronomical position or factor
17,7,0.544,59,localization_chicago_longitude,0.0048818600750301,Minor Planet,Astronomical position or factor
17,7,0.544,60,law_justice_polit_longitude,0.004859400327495,Minor Planet,Astronomical position or factor
17,7,0.544,61,money_midas_longitude,0.0047859393371931,Minor Planet,Astronomical position or factor
17,7,0.544,62,death_crantor_longitude,0.004752260319636,Death Minor Planet,Astronomical position or factor
17,7,0.544,63,law_justice_themis_longitude,0.0047195565360677,Minor Planet,Astronomical position or factor
17,7,0.544,64,victims_pain_lacrimosa_longitude,0.0047027260732237,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,65,explosive_tl66_longitude,0.0046900109148063,Explosive Minor Planet,Astronomical position or factor
17,7,0.544,66,law_justice_justitia_longitude,0.0046857549169933,Minor Planet,Astronomical position or factor
17,7,0.544,67,dishonesty_cardea_longitude,0.0046738788847315,Minor Planet,Astronomical position or factor
17,7,0.544,68,victims_pain_paine_longitude,0.004668905257062,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,69,money_goldreich_longitude,0.0046361988943821,Minor Planet,Astronomical position or factor
17,7,0.544,70,prostitution_kythera_longitude,0.004612989754853,Minor Planet,Astronomical position or factor
17,7,0.544,71,death_thisbe_longitude,0.0045860076789323,Death Minor Planet,Astronomical position or factor
17,7,0.544,72,aggression_toro_longitude,0.0045757554903369,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,73,knives_cutts_longitude,0.0045734102712973,Minor Planet,Astronomical position or factor
17,7,0.544,74,victims_pain_sado_longitude,0.0045561793561011,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,75,firearms_shotwell_longitude,0.0045165692114558,Minor Planet,Astronomical position or factor
17,7,0.544,76,victims_pain_dejanira_longitude,0.0044823400979947,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,77,dishonesty_lie_longitude,0.0044766852750959,Minor Planet,Astronomical position or factor
17,7,0.544,78,victims_pain_sisyphus_longitude,0.0044753232580196,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,79,drugs_beer_longitude,0.0044044485983948,Minor Planet,Astronomical position or factor
17,7,0.544,80,fire_fireman_longitude,0.0043160261023728,Minor Planet,Astronomical position or factor
17,7,0.544,81,drugs_dionysus_longitude,0.0042209591943047,Minor Planet,Astronomical position or factor
17,7,0.544,82,money_goldfinger_longitude,0.0041811668549127,Minor Planet,Astronomical position or factor
17,7,0.544,83,mayhem_hel_longitude,0.0041800721268102,Mayhem Minor Planet,Astronomical position or factor
17,7,0.544,84,explosive_bomben_longitude,0.0041547371411829,Explosive Minor Planet,Astronomical position or factor
17,7,0.544,85,death_eurydike_longitude,0.0041497238175635,Death Minor Planet,Astronomical position or factor
17,7,0.544,86,prostitution_lust_longitude,0.0041486704751313,Minor Planet,Astronomical position or factor
17,7,0.544,87,fire_pyrrhus_longitude,0.0040994116692704,Minor Planet,Astronomical position or factor
17,7,0.544,88,law_justice_polizzi_longitude,0.0040923419432707,Minor Planet,Astronomical position or factor
17,7,0.544,89,death_kaali_longitude,0.0040625076887897,Death Minor Planet,Astronomical position or factor
17,7,0.544,90,drugs_bacchus_longitude,0.0040340125350129,Minor Planet,Astronomical position or factor
17,7,0.544,91,money_mony_longitude,0.003984069849562,Minor Planet,Astronomical position or factor
17,7,0.544,92,computer_hack_longitude,0.0039819745193844,Minor Planet,Astronomical position or factor
17,7,0.544,93,obstacles_lysistrata_longitude,0.0039613968316338,Minor Planet,Astronomical position or factor
17,7,0.544,94,drugs_pillmore_longitude,0.0038533953960692,Minor Planet,Astronomical position or factor
17,7,0.544,95,drugs_syringa_longitude,0.0038496767568248,Minor Planet,Astronomical position or factor
17,7,0.544,96,knives_sharp_longitude,0.0038098137231228,Minor Planet,Astronomical position or factor
17,7,0.544,97,mayhem_phaeton_longitude,0.0037217191251839,Mayhem Minor Planet,Astronomical position or factor
17,7,0.544,98,mayhem_wild_longitude,0.0037026222212823,Mayhem Minor Planet,Astronomical position or factor
17,7,0.544,99,explosive_salpeter_longitude,0.0037003343507344,Explosive Minor Planet,Astronomical position or factor
17,7,0.544,100,explosive_salpetriere_longitude,0.0036712073910374,Explosive Minor Planet,Astronomical position or factor
17,7,0.544,101,aggression_balbastre_longitude,0.0036103130003769,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,102,explosive_bombig_longitude,0.0036012940500961,Explosive Minor Planet,Astronomical position or factor
17,7,0.544,103,prostitution_pylenor_longitude,0.003527531946964,Minor Planet,Astronomical position or factor
17,7,0.544,104,money_gold_longitude,0.003477890281121,Minor Planet,Astronomical position or factor
17,7,0.544,105,aggression_kleinman_longitude,0.0034666381175024,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,106,drugs_syrinx_longitude,0.0034497121408928,Minor Planet,Astronomical position or factor
17,7,0.544,107,firearms_gunma_longitude,0.0034130470345016,Minor Planet,Astronomical position or factor
17,7,0.544,108,aggression_schubart_longitude,0.0032465190514153,Aggression Minor Planet,Astronomical position or factor
17,7,0.544,109,victims_pain_nyctimene_longitude,0.0032141000465002,Victim/Pain Minor Planet,Astronomical position or factor
17,7,0.544,110,moon_dignity,0.001024816178294,Planetary Dignity,Planetary strength in zodiac sign
17,7,0.544,111,mercury_dignity,0.0007353475204944,Planetary Dignity,Planetary strength in zodiac sign
17,7,0.544,112,mercury_retrograde,0.0007201572132412,Planetary Motion,Mercury backward motion
17,7,0.544,113,sun_dignity,0.0001712934628636,Planetary Dignity,Planetary strength in zodiac sign
17,7,0.544,114,27,7.535563759402457e-05,Other,Astronomical position or factor
20,8,0.4956521739130435,1,saturn_longitude,0.0633956201427969,Traditional Planet,"Authority, structure, and limitation"
